Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711824656.624368,266,1711824656,619873762,GPS1_Frame,42.33966,-71.142962,45.5,323468.0295769041,4689713.458986527,19,T,0.9,"$GPGGA,185056.000,4220.3796,N,07108.5777,W,1,10,0.9,45.5,M,-33.8,M,,0000*5B"
1711824657.6768954,267,1711824657,672563314,GPS1_Frame,42.339675,-71.142868,45.1,323475.8153847485,4689714.929466286,19,T,0.9,"$GPGGA,185057.000,4220.3805,N,07108.5721,W,1,10,0.9,45.1,M,-33.8,M,,0000*58"
1711824658.638291,268,1711824658,631946086,GPS1_Frame,42.33969,-71.142788,45.0,323482.4478529268,4689716.429019465,19,T,0.9,"$GPGGA,185058.000,4220.3814,N,07108.5673,W,1,10,0.9,45.0,M,-33.8,M,,0000*50"
1711824661.6503308,269,1711824661,644621372,GPS1_Frame,42.3397,-71.142695,45.4,323490.13728127873,4689717.346377122,19,T,0.9,"$GPGGA,185101.000,4220.3820,N,07108.5617,W,1,09,0.9,45.4,M,-33.8,M,,0000*54"
1711824662.6364055,270,1711824662,632099628,GPS1_Frame,42.339697,-71.142688,45.5,323490.70555445715,4689716.9987169495,19,T,0.9,"$GPGGA,185102.000,4220.3818,N,07108.5613,W,1,09,0.9,45.5,M,-33.8,M,,0000*59"
1711824663.6285524,271,1711824663,623545646,GPS1_Frame,42.339697,-71.142685,45.6,323490.9526978468,4689716.992489039,19,T,0.9,"$GPGGA,185103.000,4220.3818,N,07108.5611,W,1,09,0.9,45.6,M,-33.8,M,,0000*59"
1711824666.6367843,272,1711824666,632153272,GPS1_Frame,42.339705,-71.142623,45.9,323496.08271305985,4689717.752123109,19,T,0.9,"$GPGGA,185106.000,4220.3823,N,07108.5574,W,1,10,0.9,45.9,M,-33.8,M,,0000*53"
1711824667.6284878,273,1711824667,623473405,GPS1_Frame,42.339715,-71.142582,46.1,323499.48831988435,4689718.777439497,19,T,0.9,"$GPGGA,185107.000,4220.3829,N,07108.5549,W,1,10,0.9,46.1,M,-33.8,M,,0000*5D"
1711824668.6211886,274,1711824668,615893840,GPS1_Frame,42.339745,-71.142533,46.4,323503.60893503216,4689722.00700656,19,T,0.9,"$GPGGA,185108.000,4220.3847,N,07108.5520,W,1,10,0.9,46.4,M,-33.8,M,,0000*50"
1711824671.6288352,275,1711824671,624576091,GPS1_Frame,42.339958,-71.142478,47.4,323508.73586073646,4689745.54495083,19,T,0.9,"$GPGGA,185111.000,4220.3975,N,07108.5487,W,1,09,0.9,47.4,M,-33.8,M,,0000*5D"
1711824672.622181,276,1711824672,615683555,GPS1_Frame,42.340042,-71.142468,48.3,323509.79469745455,4689754.85178724,19,T,0.9,"$GPGGA,185112.000,4220.4025,N,07108.5481,W,1,09,0.9,48.3,M,-33.8,M,,0000*5B"
1711824673.644943,277,1711824673,640081882,GPS1_Frame,42.34012,-71.142455,49.4,323511.0838863477,4689763.486139872,19,T,0.9,"$GPGGA,185113.000,4220.4072,N,07108.5473,W,1,10,0.9,49.4,M,-33.8,M,,0000*5B"
1711824676.6204205,278,1711824676,615848779,GPS1_Frame,42.340327,-71.142357,49.2,323519.73633339896,4689786.268578587,19,T,0.9,"$GPGGA,185116.000,4220.4196,N,07108.5414,W,1,10,0.9,49.2,M,-33.8,M,,0000*52"
1711824677.6450212,279,1711824677,639713764,GPS1_Frame,42.340377,-71.142303,49.3,323524.32475811004,4689791.708634201,19,T,0.9,"$GPGGA,185117.000,4220.4226,N,07108.5382,W,1,10,0.9,49.3,M,-33.8,M,,0000*52"
1711824678.6412578,280,1711824678,636079311,GPS1_Frame,42.34041,-71.142233,49.4,323530.1836981224,4689795.227756502,19,T,0.9,"$GPGGA,185118.000,4220.4246,N,07108.5340,W,1,10,0.9,49.4,M,-33.8,M,,0000*52"
1711824681.6455503,281,1711824681,640047788,GPS1_Frame,42.340435,-71.141927,49.6,323555.4619695432,4689797.368757926,19,T,1.2,"$GPGGA,185121.000,4220.4261,N,07108.5156,W,1,09,1.2,49.6,M,-33.8,M,,0000*58"
1711824682.6354542,282,1711824682,631704092,GPS1_Frame,42.340423,-71.141818,49.7,323564.40784141974,4689795.810049226,19,T,1.2,"$GPGGA,185122.000,4220.4254,N,07108.5091,W,1,09,1.2,49.7,M,-33.8,M,,0000*56"
1711824683.6287587,283,1711824683,624114274,GPS1_Frame,42.3404,-71.141713,49.8,323572.9934289298,4689793.038181518,19,T,0.9,"$GPGGA,185123.000,4220.4240,N,07108.5028,W,1,10,0.9,49.8,M,-33.8,M,,0000*5D"
1711824686.6402698,284,1711824686,635743379,GPS1_Frame,42.340277,-71.141408,49.7,323597.7754102148,4689778.74707975,19,T,1.2,"$GPGGA,185126.000,4220.4166,N,07108.4845,W,1,09,1.2,49.7,M,-33.8,M,,0000*50"
1711824687.630318,285,1711824687,624154806,GPS1_Frame,42.340218,-71.141318,49.7,323605.0246511592,4689772.00883344,19,T,0.9,"$GPGGA,185127.000,4220.4131,N,07108.4791,W,1,10,0.9,49.7,M,-33.8,M,,0000*57"
1711824688.622415,286,1711824688,616647720,GPS1_Frame,42.340158,-71.141228,49.5,323612.2711097847,4689765.159552336,19,T,1.2,"$GPGGA,185128.000,4220.4095,N,07108.4737,W,1,08,1.2,49.5,M,-33.8,M,,0000*5A"
1711824691.6343145,287,1711824691,628287315,GPS1_Frame,42.339997,-71.140967,49.1,323633.32226850535,4689746.740238406,19,T,0.9,"$GPGGA,185131.000,4220.3998,N,07108.4580,W,1,10,0.9,49.1,M,-33.8,M,,0000*58"
1711824692.6210213,288,1711824692,615823984,GPS1_Frame,42.33995,-71.140877,49.0,323640.6051276553,4689741.3345445115,19,T,0.9,"$GPGGA,185132.000,4220.3970,N,07108.4526,W,1,10,0.9,49.0,M,-33.8,M,,0000*50"
1711824693.614273,289,1711824693,608365297,GPS1_Frame,42.339912,-71.14078,48.3,323648.4898256542,4689736.913724649,19,T,0.9,"$GPGGA,185133.000,4220.3947,N,07108.4468,W,1,09,0.9,48.3,M,-33.8,M,,0000*54"
1711824696.621914,290,1711824696,616306781,GPS1_Frame,42.339867,-71.140437,46.1,323676.620664519,4689731.205433034,19,T,1.2,"$GPGGA,185136.000,4220.3920,N,07108.4262,W,1,08,1.2,46.1,M,-33.8,M,,0000*5B"
1711824697.6451843,291,1711824697,639605998,GPS1_Frame,42.339875,-71.140317,45.3,323686.528733143,4689731.844927443,19,T,1.2,"$GPGGA,185137.000,4220.3925,N,07108.4190,W,1,08,1.2,45.3,M,-33.8,M,,0000*50"
1711824698.6377943,292,1711824698,632332086,GPS1_Frame,42.339895,-71.140202,44.8,323696.0584347451,4689733.827316831,19,T,1.2,"$GPGGA,185138.000,4220.3937,N,07108.4121,W,1,09,1.2,44.8,M,-33.8,M,,0000*5D"
1711824701.645399,293,1711824701,639790773,GPS1_Frame,42.339952,-71.139972,42.7,323715.16532960895,4689739.679861077,19,T,0.9,"$GPGGA,185141.000,4220.3971,N,07108.3983,W,1,09,0.9,42.7,M,-33.8,M,,0000*55"
1711824702.6381583,294,1711824702,632152080,GPS1_Frame,42.339957,-71.139933,42.8,323718.3921533505,4689740.154215436,19,T,0.9,"$GPGGA,185142.000,4220.3974,N,07108.3960,W,1,09,0.9,42.8,M,-33.8,M,,0000*51"
1711824703.6619046,295,1711824703,656153440,GPS1_Frame,42.339958,-71.139882,43.0,323722.5963674851,4689740.159521103,19,T,0.9,"$GPGGA,185143.000,4220.3975,N,07108.3929,W,1,09,0.9,43.0,M,-33.8,M,,0000*55"
1711824705.6781185,296,1711824705,672001123,GPS1_Frame,42.33995,-71.139737,42.6,323734.51922456955,4689738.9705676595,19,T,0.9,"$GPGGA,185145.000,4220.3970,N,07108.3842,W,1,10,0.9,42.6,M,-33.8,M,,0000*55"
1711824706.6420803,297,1711824706,636568546,GPS1_Frame,42.339965,-71.139663,43.0,323740.6573169581,4689740.482801595,19,T,0.9,"$GPGGA,185146.000,4220.3979,N,07108.3798,W,1,10,0.9,43.0,M,-33.8,M,,0000*50"
1711824707.6298025,298,1711824707,624404430,GPS1_Frame,42.340005,-71.139603,43.8,323745.7119314277,4689744.800131642,19,T,0.9,"$GPGGA,185147.000,4220.4003,N,07108.3762,W,1,10,0.9,43.8,M,-33.8,M,,0000*5F"
1711824708.623758,299,1711824708,619645833,GPS1_Frame,42.340063,-71.139582,44.0,323747.6039894592,4689751.197079748,19,T,0.9,"$GPGGA,185148.000,4220.4038,N,07108.3749,W,1,10,0.9,44.0,M,-33.8,M,,0000*5E"
1711824711.630129,300,1711824711,624268531,GPS1_Frame,42.340165,-71.139772,43.7,323732.23670193565,4689762.917322473,19,T,0.9,"$GPGGA,185151.000,4220.4099,N,07108.3863,W,1,10,0.9,43.7,M,-33.8,M,,0000*5A"
1711824712.6203988,301,1711824712,616027116,GPS1_Frame,42.340138,-71.139847,43.4,323725.98271150637,4689760.074656368,19,T,0.9,"$GPGGA,185152.000,4220.4083,N,07108.3908,W,1,10,0.9,43.4,M,-33.8,M,,0000*5D"
1711824713.6444917,302,1711824713,639968872,GPS1_Frame,42.34009,-71.139893,43.3,323722.0590658174,4689754.839972472,19,T,0.9,"$GPGGA,185153.000,4220.4054,N,07108.3936,W,1,10,0.9,43.3,M,-33.8,M,,0000*5C"
1711824716.6211345,303,1711824716,615922927,GPS1_Frame,42.339982,-71.140048,43.4,323708.9882340346,4689743.168720723,19,T,0.9,"$GPGGA,185156.000,4220.3989,N,07108.4029,W,1,10,0.9,43.4,M,-33.8,M,,0000*50"
1711824717.6459703,304,1711824717,640237331,GPS1_Frame,42.339968,-71.140103,43.6,323704.4181649595,4689741.728161123,19,T,0.9,"$GPGGA,185157.000,4220.3981,N,07108.4062,W,1,10,0.9,43.6,M,-33.8,M,,0000*54"
1711824718.637864,305,1711824718,632080078,GPS1_Frame,42.33996,-71.14014,43.7,323701.3477174169,4689740.916537876,19,T,0.9,"$GPGGA,185158.000,4220.3976,N,07108.4084,W,1,10,0.9,43.7,M,-33.8,M,,0000*5A"
